autosupercell-app  | 2026-03-11T08:02:52.866039712Z 2026-03-11 08:02:52.865 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/account-29372e01b6af57af.js
autosupercell-app  | 2026-03-11T08:03:05.385840177Z 2026-03-11 08:03:05.385 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/NKSHT8W_DwtbMvmz7SndU3C9hyUs76tjSY8pxDuyTMM/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzY1ODEzNjRkLWIyNGEtNGEzNy05ZDNhLTcxZDFmNjczY2NkOV9idWNrZXRfb2ZfZ2Vtc19taW4ucG5n.avif
autosupercell-app  | 2026-03-11T08:03:05.398894873Z 2026-03-11 08:03:05.398 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/3B1xSVlN3Kta_C5mA1yKqYBUoHSdx2ZXrVwH0y5SUn0/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2JjNTVmZDg1LTdhNTQtNDlmNS1hNjA5LTJmN2YxNmZjOTZhMF9wb3VjaF9vZl9nZW1zX21pbi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.404376092Z 2026-03-11 08:03:05.404 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/OnyHWRy1nemWIsOV7NF9ZG-ViWBodZ3-GDzM_Xw-yGs/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2ExNDNkZjI3LTgyOWMtNGVhZi05YTExLTNhNmI4ZjZmODk4OV9maXN0ZnVsX29mX2dlbXNfbWluLnBuZw.avif
autosupercell-app  | 2026-03-11T08:03:05.408954588Z 2026-03-11 08:03:05.408 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/e21YcFoWj7gLXpxfiEu_K5a-W_jUOAePvRbJm3s0g5U/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzY0Yzk5NTI4LTkxYTEtNDYxZS1iYTQ5LTI3YWI5Y2VjYzMxMF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZGFnZ2VyX2R1Y2hlc3NfU2tpbl90Mi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.411838689Z 2026-03-11 08:03:05.411 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/xxWUROCrM0bS2vIVZZueVX5U68IzcrDTJRiQqBF3r08/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzc3Y2RiNGM2LWM0ZjEtNDFhYi04YTI4LTNhNDE5YmQxODQyOF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZ29ibGluX3F1ZWVuX1NraW5fdDIucG5n.avif
autosupercell-app  | 2026-03-11T08:03:05.412480691Z 2026-03-11 08:03:05.412 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/vuU6OMauiX65ukDfZlGMvXpjiLqAddYcGV86KFmYt6Q/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2EwZmM4ODBlLTRlYzEtNDVlNy1iNDFiLTkzNzgyZWI3YWJhNF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fc3Bpcml0X2VtcHJlc3NfU2tpbl90Mi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.413077093Z 2026-03-11 08:03:05.412 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/YFLpLDN-DX-5C3mHmiYenK80igFX7SrpFFCOsVY03ZI/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzNjMDY2ZWY5LWM3YTQtNDBkNS1iOWU3LTBkY2VjYzk4MmUyOV9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZWNob19zYWdlLnBuZw.avif
autosupercell-app  | 2026-03-11T08:03:05.414563288Z 2026-03-11 08:03:05.413 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/y8Fu1yp4adA6Db1oDQVMaTJ-dyAwMnvjxBFzvgkwYlM/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzk1ZWY3OTNiLWRjMjItNGMzNS1hYmExLWUzOGU1MjE3MjZlMl91aV9zdWJzaG9wX3J1bGVyc19iYXR0bGVfbWFjaGluZV9wcmVtdWx0aXBseV9hbHBoYS5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.542777767Z 2026-03-11 08:03:05.542 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/images/components/StoreIntroduction/intro-bg-royale.webp
autosupercell-app  | 2026-03-11T08:03:05.571863669Z 2026-03-11 08:03:05.570 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://game-assets.store.supercell.com/clashroyale/969df409-b453-48fd-b77a-d29b18e881e9.webp
autosupercell-app  | 2026-03-11T08:03:05.610684555Z 2026-03-11 08:03:05.610 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://game-assets.store.supercell.com/clashroyale/e29d94da-4e20-4110-b556-66441307bb7a.webp
autosupercell-app  | 2026-03-11T08:03:05.617589200Z 2026-03-11 08:03:05.614 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://game-assets.store.supercell.com/clashroyale/af58cd20-9e33-4225-99b8-56f7188b2b22.webp
autosupercell-app  | 2026-03-11T08:03:05.659558526Z 2026-03-11 08:03:05.659 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://game-assets.store.supercell.com/clashroyale/5ca23703-1fa8-4087-a8c5-1674d1d0a10c.webp
autosupercell-app  | 2026-03-11T08:03:05.661625654Z 2026-03-11 08:03:05.661 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/DVgukFfhhJsh9McBf65Uh16mZ77YBKYgfXUghTtxYm8/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzc5MDU1NDM1LTcxYzUtNDc2ZC05NmQwLWM2ZDliOTUzNzk2My5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.662463957Z 2026-03-11 08:03:05.662 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/aF6YZ8dqZkZuQ9_DBiVUOvYCTNHfk-app53bKb8-a_k/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzFkMGVmZGY2LWFjZTktNGQxYS1hNDI1LWE5YjFlODA5ZmQ5Ni5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.664074662Z 2026-03-11 08:03:05.663 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/m477qS02cDWUXVxL7D8mTpvPKgVVG5G1hnYNIDtXAeE/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzdlMTI0M2ExLTM2MGEtNGUwZC1iZDkxLWU5YWEwNmMxMmQwNy5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.669120660Z 2026-03-11 08:03:05.668 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/gZq-JdbQ4K628pz594fvfB3QFn3IxJXO9iwYWifR8_4/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzViYzUwMmZhLTBiMzktNGUzZC1hZDM3LWNmMTJiYmExZmNmZV9zdG9yZS1oZXJvLXNwaXJpdC1lbXByZXNzLWJ1bmRsZS5qcGc.avif
autosupercell-app  | 2026-03-11T08:03:05.673490705Z 2026-03-11 08:03:05.673 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/-cuvf45T0BKwZ-0ISdIlyow6pIH0RUE4LBXqmPDw5Ow/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzUwZmM0NjcxLTZkYzAtNDI1Mi1hODEyLTRhODhkNTVjNTRkYl9zdG9yZS1oZXJvLXNwaXJpdC1lbXByZXNzLWVtb3RlLmpwZw.avif
autosupercell-app  | 2026-03-11T08:03:05.674997410Z 2026-03-11 08:03:05.674 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/Y_qlW2cm4P9X6TRqRUTSjU_0pAYOEk7XGzLk9xtvOuE/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzljMGMzNThlLTk1ZGMtNGRlOS1hNTMwLTRlMzkzOTQzODQ3M19zdG9yZS1oZXJvLXNwaXJpdC1lbXByZXNzLmpwZw.avif
autosupercell-app  | 2026-03-11T08:03:05.683759241Z 2026-03-11 08:03:05.683 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/_next/static/chunks/pages/%5BgameSlug%5D-dfed48a7eb2e0a7e.js
autosupercell-app  | 2026-03-11T08:03:05.747632525Z 2026-03-11 08:03:05.746 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/3OTJinTUYRYa8bODw-cYsd_ER38KQ9ubx3zI5LBpdCk/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2Q5ZWFmMzQ2LWU0MzQtNDg2YS1iZDQwLTIxYzYwOTViNDg0OF9tb3VudGFpbl9vZl9nZW1zX21pbi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.751850190Z 2026-03-11 08:03:05.751 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/uCXzMPYoxuFjuk_86m6zONmb6IVSbFG9Fhx5pu1iZJA/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzQ3OWEwM2UyLWUzMDctNGNiYS05ODBkLTdmYWU2YTBjYWNiZl93YWdvbl9vZl9nZW1zX21pbi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.753267835Z 2026-03-11 08:03:05.752 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/59Dp-S_Y5MOjU4-RLDU1fNiYoEvvVBB4uwWd5DLN-No/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2NiZDI3MmQzLWNjYTQtNGNmMi04YTA0LTNmOGFlMmNiN2FhNF9iYXJyZWxfb2ZfZ2Vtc19taW4ucG5n.avif
autosupercell-app  | 2026-03-11T08:03:05.757335529Z 2026-03-11 08:03:05.756 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/NKSHT8W_DwtbMvmz7SndU3C9hyUs76tjSY8pxDuyTMM/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzY1ODEzNjRkLWIyNGEtNGEzNy05ZDNhLTcxZDFmNjczY2NkOV9idWNrZXRfb2ZfZ2Vtc19taW4ucG5n.avif
autosupercell-app  | 2026-03-11T08:03:05.772862833Z 2026-03-11 08:03:05.771 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://game-assets.store.supercell.com/clashroyale/af58cd20-9e33-4225-99b8-56f7188b2b22.webp
autosupercell-app  | 2026-03-11T08:03:05.776905387Z 2026-03-11 08:03:05.774 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/3B1xSVlN3Kta_C5mA1yKqYBUoHSdx2ZXrVwH0y5SUn0/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2JjNTVmZDg1LTdhNTQtNDlmNS1hNjA5LTJmN2YxNmZjOTZhMF9wb3VjaF9vZl9nZW1zX21pbi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.779308286Z 2026-03-11 08:03:05.778 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/OnyHWRy1nemWIsOV7NF9ZG-ViWBodZ3-GDzM_Xw-yGs/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2ExNDNkZjI3LTgyOWMtNGVhZi05YTExLTNhNmI4ZjZmODk4OV9maXN0ZnVsX29mX2dlbXNfbWluLnBuZw.avif
autosupercell-app  | 2026-03-11T08:03:05.782268107Z 2026-03-11 08:03:05.781 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/e21YcFoWj7gLXpxfiEu_K5a-W_jUOAePvRbJm3s0g5U/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzY0Yzk5NTI4LTkxYTEtNDYxZS1iYTQ5LTI3YWI5Y2VjYzMxMF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZGFnZ2VyX2R1Y2hlc3NfU2tpbl90Mi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.812959054Z 2026-03-11 08:03:05.812 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:05.813920837Z 2026-03-11 08:03:05.813 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/xxWUROCrM0bS2vIVZZueVX5U68IzcrDTJRiQqBF3r08/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzc3Y2RiNGM2LWM0ZjEtNDFhYi04YTI4LTNhNDE5YmQxODQyOF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZ29ibGluX3F1ZWVuX1NraW5fdDIucG5n.avif
autosupercell-app  | 2026-03-11T08:03:05.815629133Z 2026-03-11 08:03:05.815 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://store.supercell.com/images/components/StoreIntroduction/intro-bg-royale.webp
autosupercell-app  | 2026-03-11T08:03:05.817591150Z 2026-03-11 08:03:05.817 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/vuU6OMauiX65ukDfZlGMvXpjiLqAddYcGV86KFmYt6Q/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tL2EwZmM4ODBlLTRlYzEtNDVlNy1iNDFiLTkzNzgyZWI3YWJhNF9iZ19zdWJzaG9wX3J1bGVyX3NraW5fc3Bpcml0X2VtcHJlc3NfU2tpbl90Mi5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.818342673Z 2026-03-11 08:03:05.818 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/YFLpLDN-DX-5C3mHmiYenK80igFX7SrpFFCOsVY03ZI/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzNjMDY2ZWY5LWM3YTQtNDBkNS1iOWU3LTBkY2VjYzk4MmUyOV9iZ19zdWJzaG9wX3J1bGVyX3NraW5fZWNob19zYWdlLnBuZw.avif
autosupercell-app  | 2026-03-11T08:03:05.819778698Z 2026-03-11 08:03:05.818 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/y8Fu1yp4adA6Db1oDQVMaTJ-dyAwMnvjxBFzvgkwYlM/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzk1ZWY3OTNiLWRjMjItNGMzNS1hYmExLWUzOGU1MjE3MjZlMl91aV9zdWJzaG9wX3J1bGVyc19iYXR0bGVfbWFjaGluZV9wcmVtdWx0aXBseV9hbHBoYS5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.978315693Z 2026-03-11 08:03:05.977 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/DVgukFfhhJsh9McBf65Uh16mZ77YBKYgfXUghTtxYm8/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzc5MDU1NDM1LTcxYzUtNDc2ZC05NmQwLWM2ZDliOTUzNzk2My5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.980186620Z 2026-03-11 08:03:05.979 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/aF6YZ8dqZkZuQ9_DBiVUOvYCTNHfk-app53bKb8-a_k/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzFkMGVmZGY2LWFjZTktNGQxYS1hNDI1LWE5YjFlODA5ZmQ5Ni5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.981032683Z 2026-03-11 08:03:05.980 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/m477qS02cDWUXVxL7D8mTpvPKgVVG5G1hnYNIDtXAeE/rs:fit:400:400/q:90/aHR0cHM6Ly9nYW1lLWFzc2V0cy5zdG9yZS5zdXBlcmNlbGwuY29tL2NsYXNocm95YWxlLzdlMTI0M2ExLTM2MGEtNGUwZC1iZDkxLWU5YWEwNmMxMmQwNy5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:05.988975751Z 2026-03-11 08:03:05.988 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://game-assets.store.supercell.com/clashroyale/e29d94da-4e20-4110-b556-66441307bb7a.webp
autosupercell-app  | 2026-03-11T08:03:05.997628161Z 2026-03-11 08:03:05.997 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://game-assets.store.supercell.com/clashroyale/969df409-b453-48fd-b77a-d29b18e881e9.webp
autosupercell-app  | 2026-03-11T08:03:05.999076526Z 2026-03-11 08:03:05.998 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://game-assets.store.supercell.com/clashroyale/5ca23703-1fa8-4087-a8c5-1674d1d0a10c.webp
autosupercell-app  | 2026-03-11T08:03:06.061869746Z 2026-03-11 08:03:06.061 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.073683537Z 2026-03-11 08:03:06.073 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.074332190Z 2026-03-11 08:03:06.074 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.242140228Z INFO:     172.18.0.2:58136 - "GET /metrics HTTP/1.1" 307 Temporary Redirect
autosupercell-app  | 2026-03-11T08:03:06.244972108Z INFO:     172.18.0.2:58136 - "GET /metrics/ HTTP/1.1" 200 OK
autosupercell-app  | 2026-03-11T08:03:06.358906227Z 2026-03-11 08:03:06.358 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.supercell.com/onetrust/supercell/feature-flag.json
autosupercell-app  | 2026-03-11T08:03:06.360411442Z 2026-03-11 08:03:06.360 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/api/v3/clashroyale/bonus/status
autosupercell-app  | 2026-03-11T08:03:06.361437106Z 2026-03-11 08:03:06.361 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://unpkg.com/@rive-app/canvas@2.29.3/rive.wasm
autosupercell-app  | 2026-03-11T08:03:06.363068492Z 2026-03-11 08:03:06.362 | DEBUG    | app.core.browser_automation:on_request:1587 - → [POST] https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.411811172Z 2026-03-11 08:03:06.411 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.413911870Z 2026-03-11 08:03:06.413 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.418190154Z 2026-03-11 08:03:06.416 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://images.store.supercell.com/dcpMALb4thP-OQLNWBELBJWezsDLAQdK07zUs7fbf1s/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzhkMGFmODRlLTVlZmYtNGIxNC1iMDFhLTdkNjUxMjQ0NTVkOV9hcXVhLWxvb25nLXN0b3JlLWNhcmQtaGVyby5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:06.445266389Z 2026-03-11 08:03:06.444 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.supercell.com/onetrust/supercell/feature-flag.json
autosupercell-app  | 2026-03-11T08:03:06.447357917Z 2026-03-11 08:03:06.447 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] POST https://o315582.ingest.us.sentry.io/api/5962619/envelope/?sentry_version=7&sentry_key=ea3492c3b6144f7cb83fe9bd3194bfc5&sentry_client=sentry.javascript.nextjs%2F10.42.0
autosupercell-app  | 2026-03-11T08:03:06.448314020Z 2026-03-11 08:03:06.448 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://unpkg.com/@rive-app/canvas@2.29.3/rive.wasm
autosupercell-app  | 2026-03-11T08:03:06.449111323Z 2026-03-11 08:03:06.448 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://images.store.supercell.com/dcpMALb4thP-OQLNWBELBJWezsDLAQdK07zUs7fbf1s/rs:fit:700:700/q:90/aHR0cHM6Ly9ldmVudC1hc3NldHMuY2xhc2hyb3lhbGUuY29tLzhkMGFmODRlLTVlZmYtNGIxNC1iMDFhLTdkNjUxMjQ0NTVkOV9hcXVhLWxvb25nLXN0b3JlLWNhcmQtaGVyby5wbmc.avif
autosupercell-app  | 2026-03-11T08:03:06.449775885Z 2026-03-11 08:03:06.449 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/_next/data/v1/en/clashroyale.json?gameSlug=clashroyale
autosupercell-app  | 2026-03-11T08:03:06.468893542Z 2026-03-11 08:03:06.468 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/010ca8c2-5d7a-43f5-ac8f-8c0d21467334.json
autosupercell-app  | 2026-03-11T08:03:06.476658839Z 2026-03-11 08:03:06.476 | INFO     | app.core.browser_automation:navigate_to_store:1171 - Переход на магазин завершён: https://store.supercell.com/clashroyale
autosupercell-app  | 2026-03-11T08:03:06.518089835Z 2026-03-11 08:03:06.517 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/images/clashroyale/rive/cr-onboarding-step-1.riv
autosupercell-app  | 2026-03-11T08:03:06.518882457Z 2026-03-11 08:03:06.518 | DEBUG    | app.core.browser_automation:on_response:1599 - ← [200] GET https://cdn.cookielaw.org/consent/010ca8c2-5d7a-43f5-ac8f-8c0d21467334/010ca8c2-5d7a-43f5-ac8f-8c0d21467334.json
autosupercell-app  | 2026-03-11T08:03:06.521624387Z 2026-03-11 08:03:06.521 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/images/clashroyale/rive/cr-onboarding-step-2.riv
autosupercell-app  | 2026-03-11T08:03:06.523629924Z 2026-03-11 08:03:06.523 | DEBUG    | app.core.browser_automation:on_request:1587 - → [GET] https://store.supercell.com/images/clashroyale/rive/cr-onboarding-step-3.riv
